bu_code,a_inw
BU18940308,555
BU18940309,3040
BU18940400,15120
BU18940402,405
BU18940403,2325
BU18940408,550
BU18940409,885
BU18950000,13365
BU18950001,7995
BU18950002,9510
BU18950003,9255
BU18950004,200
BU18950005,3660
BU18950006,4640
BU18950007,1220
BU18950008,1080
BU18950009,2010
BU18950103,140
BU18950200,315
BU18950309,355
BU18950400,105
BU18950500,185
BU18950600,2565
BU18950601,1590
BU18950602,2760
BU18950603,405
BU18950604,420
BU18950605,170
BU18950700,1325
BU18950708,320
BU18950709,70
BU18950800,225
BU18950801,345
BU18950802,135
BU18950803,105
BU18950809,75
BU18950900,3710
BU18950901,950
BU18950902,200
BU18950903,80
BU18950904,280
BU18950905,340
BU18950907,380
BU18950909,740
BU18951000,5475
BU18951001,400
BU18951009,480
BU18960000,2130
BU18960001,1780
BU18960008,120
BU18960009,225
BU18960010,330
BU18960011,2640
BU18960012,5410
BU18960013,3950
BU18960014,3130
BU18960100,850
BU18960101,165
BU18960108,180
BU18960109,55
BU18960200,2200
BU18960201,935
BU18960202,1035
BU18960203,235
BU18960204,1340
BU18960205,2980
BU18960206,210
BU18960207,1860
BU18960307,200
BU18960310,720
BU18960400,280
BU18960402,850
BU18960403,460
BU18960404,1645
BU18960405,395
BU18960406,830
BU18960408,145
BU18960410,625
BU18960500,195
BU19000000,1500
BU19000001,1920
BU19000002,2245
BU19000003,390
BU19000004,3885
BU19000009,180
BU19000101,2440
BU19000102,855
BU19000103,1200
BU19000104,2970
BU19000105,9945
BU19000106,5040
BU19000107,6705
BU19000108,1740
BU19000109,2340
BU19000110,8415
BU19000111,7080
BU19000112,3930
BU19000113,8340
BU19000114,1470
BU19000115,2770
BU19000117,4395
BU19000118,720
BU19000119,2280
BU19000120,680
BU19000200,8530
BU19000201,120
BU19000208,305
BU19000301,650
BU19000302,240
BU19000309,115
BU19000400,490
BU19000401,695
BU19000402,60
BU19000403,885
BU19000408,90
BU19000409,80
BU19000500,540
BU19000501,1390
BU19000502,1005
BU19000503,110
BU19000600,2080
BU19000607,305
BU19000700,2890
BU19000701,555
BU19000702,330
BU19000706,420
BU19000707,225
BU19000708,15
BU19000800,610
BU19000801,860
BU19000802,120
BU19000804,125
BU19000808,140
BU19000809,280
BU19000900,300
BU19000901,600
BU19000902,240
BU19000903,115
BU19000904,60
BU19000905,75
BU19000906,195
BU19000907,155
BU19000908,115
BU19000909,90
BU19001000,125
BU19001001,755
BU19001002,350
BU19001003,15
BU19001007,60
BU19001008,440
BU19001100,2100
BU19001101,730
BU19001108,10
BU19001109,40
BU19001200,5480
BU19001201,460
BU19001202,180
BU19001203,20
BU19001300,3240
BU19001301,430
BU19001303,865
BU19001306,350
BU19001307,165
BU19001309,180
BU19001400,960
BU19001401,1680
BU19001402,110
BU19001403,425
BU19001404,850
BU19001405,180
BU19001406,450
BU19001407,320
BU19001408,560
BU19001409,350
BU19001501,580
BU19001502,80
BU19001600,990
BU19001601,360
BU19001602,285
BU19001603,855
BU19001604,1140
BU19001606,170
BU19001607,620
BU19001608,170
BU19001700,3195
BU19001709,320
BU19001800,410
BU19001801,160
BU19001802,55
BU19001804,250
BU19001808,190
BU19001809,60
BU19001900,2520
BU19001901,320
BU19001902,345
BU19001903,335
BU19001904,345
BU19002001,6570
BU19002002,2385
BU19002003,200
BU19002004,900
BU19002005,500
BU19002006,210
BU19002007,375
BU19002008,195
BU19002009,700
BU19002010,420
BU19002011,200
BU19002012,960
BU19002013,560
BU19002014,390
BU19002015,600
BU19002016,1350
BU19002017,1300
BU19002018,1280
BU19002019,425
BU19010101,2765
BU19010102,350
BU19010103,4100
BU19010104,1110
BU19010105,3020
BU19010106,725
BU19010201,840
BU19010203,45
BU19010204,130
BU19010205,1180
BU19010206,1215
BU19010207,345
BU19010209,1220
BU19010210,1040
BU19010211,205
BU19010212,1885
BU19010213,1195
BU19010215,1475
BU19010216,10
BU19010217,3790
BU19010218,500
BU19010220,645
BU19010301,3320
BU19010302,10290
BU19010401,390
BU19010402,550
BU19010404,2020
BU19010405,1065
BU19010501,450
BU19010502,1665
BU19010503,3105
BU19010504,2710
BU19010505,1160
BU19010506,3480
BU19010507,7035
BU19010508,1875
BU19010509,230
BU19010510,180
BU19010511,1170
BU19010512,380
BU19010513,230
BU19010514,180
BU19010515,460
BU19010601,870
BU19010602,8525
BU19010603,775
BU19010604,475
BU19010701,1000
BU19010702,7800
BU19010703,300
BU19030000,8620
BU19030001,5830
BU19030002,205
BU19030003,365
BU19030004,2820
BU19030005,860
BU19030009,3015
BU19030100,4500
BU19030101,1785
BU19030200,17350
BU19030201,540
BU19030202,1560
BU19030203,140
BU19030204,2880
BU19030205,770
BU19030300,3180
BU19030301,300
BU19030302,525
BU19030303,1420
BU19030304,230
BU19030309,245
BU19030400,4775
BU19030401,1605
BU19030402,850
BU19030403,525
BU19030404,110
BU19030409,800
BU19030500,5915
BU19030501,5025
BU19030502,4410
BU19030503,750
BU19030504,735
BU19030505,600
BU19030509,540
BU19040101,3150
BU19040102,740
BU19040103,740
BU19040104,5880
BU19040105,9795
BU19040106,8725
BU19040107,520
BU19040108,2685
BU19040109,3800
BU19040110,3740
BU19040111,2880
BU19040112,6720
BU19040113,2500
BU19040114,40
BU19040115,4700
BU19040116,2265
BU19040117,1440
BU19040118,1360
BU19040201,930
BU19040202,2750
BU19040203,600
BU19040204,420
BU19040205,300
BU19040206,500
BU19040207,27370
BU19040208,120
BU19040209,1380
BU19040211,5445
BU19040212,10075
BU19040213,5625
BU19040214,50
BU19040215,14945
BU19040216,300
BU19040301,1650
BU19040302,650
BU19040303,1155
BU19040306,1650
BU19040307,16555
BU19040308,11385
BU19040309,2200
BU19040310,4150
BU19040311,7150
BU19040312,1350
BU19040401,765
BU19040402,2820
BU19040501,1450
BU19040502,840
BU19040503,320
BU19040504,240
BU19040505,2760
BU19040506,190
BU19040507,920
BU19040508,1140
BU19040509,410
BU19040601,3055
BU19040602,1960
BU19040603,18780
BU19040604,440
BU19040701,5760
BU19040702,1575
BU19040703,5805
BU19040801,1820
BU19040802,780
BU19040804,13100
BU19040805,1100
BU19040901,1080
BU19040902,80
BU19040903,605
BU19040904,420
BU19040905,2400
BU19040906,20
BU19041001,440
BU19041002,1000
BU19041003,3015
BU19041101,2420
BU19041201,1020
BU19041202,1695
BU19041203,7200
BU19041204,6500
BU19041205,6240
BU19041206,10480
BU19041207,5955
BU19041208,9360
BU19041209,6680
BU19041210,5430
BU19041211,3165
BU19041212,5580
BU19041213,5940
BU19041214,4100
BU19041215,3300
BU19110101,5970
BU19110102,1480
BU19110103,440
BU19110104,795
BU19110105,1980
BU19110106,2960
BU19110107,1510
BU19110108,1750
BU19110180,130
BU19110190,960
BU19110191,795
BU19110201,2205
BU19110202,345
BU19110290,1220
BU19110301,1880
BU19110401,665
BU19110402,135
BU19110490,115
BU19110501,1450
BU19110502,1345
BU19110503,1935
BU19110590,340
BU19110901,1370
BU19110990,825
BU19111090,560
BU19111101,995
BU19111190,80
BU19111201,1340
BU19111301,375
BU19111390,165
BU19111401,1395
BU19111490,945
BU19111501,1390
BU19111502,1820
BU19111503,1280
BU19111504,830
BU19111590,675
BU19111602,1045
BU19111701,3670
BU19111702,260
BU19111790,290
BU19111801,560
BU19111890,240
BU19111901,225
BU19111990,180
BU19160100,7250
BU19160101,8460
BU19160102,4365
BU19160104,930
BU19160200,18440
BU19160201,4300
BU19160300,11480
BU19160301,10020
BU19160302,4620
BU19160400,7650
BU19160401,4125
BU19160500,2930
BU19160501,1420
BU19160502,4210
BU19160503,3210
BU19160504,2100
BU19160600,3570
BU19160601,2180
BU19160602,6040
BU19160700,2150
BU19160701,4020
BU19160702,6915
BU19160703,2460
BU19160704,2580
BU19160800,4800
BU19160801,2250
BU19160802,3500
BU19160803,4140
BU19160804,8640
BU19160900,8130
BU19160901,8580
BU19160902,6930
BU19161000,6645
BU19161001,20950
BU19161002,3480
BU19161100,11565
BU19161101,9555
BU19161200,5690
BU19161201,830
BU19161202,3990
BU19161300,8670
BU19161301,8685
BU19260101,33280
BU19260102,24270
BU19260103,24000
BU19260104,42790
BU19260105,40235
BU19260106,23300
BU19260107,30555
BU19260108,23550
BU19260109,7900
BU19260110,3250
BU19260111,15725
BU19260112,6570
BU19260113,900
BU19260114,2250
BU19260115,1320
BU19260116,5750
BU19260221,4110
BU19260222,2900
BU19260223,13185
BU19260224,5490
BU19260225,3225
BU19260226,2115
BU19260227,1750
BU19260231,1665
BU19260232,585
BU19260341,8300
BU19260342,8310
BU19260343,21770
BU19260344,15520
BU19260351,120
BU19260352,4270
BU19260353,1050
BU19300101,1115
BU19300103,755
BU19300104,530
BU19300105,1415
BU19300106,1840
BU19300201,1295
BU19300202,1885
BU19300301,1965
BU19300302,1940
BU19300401,1000
BU19300501,1000
BU19300502,925
BU19300503,910
BU19300504,140
BU19300601,700
BU19300602,795
BU19300603,55
BU19300701,1450
BU19300702,535
BU19300703,1460
BU19300801,1120
BU19300802,875
BU19300803,1200
BU19300804,490
BU19300805,625
BU19300901,1330
BU19300902,30
BU19300903,3360
BU19300904,2120
BU19300905,1520
BU19301001,3150
BU19301002,430
BU19301003,830
BU19301004,2860
BU19301101,3860
BU19301102,1675
BU19301201,2340
BU19301202,1405
BU19301203,1335
BU19301204,1405
BU19301205,2100
BU19301206,1880
BU19301301,2700
BU19301401,455
BU19301402,645
BU19301403,775
BU19301404,550
BU19301405,675
BU19301406,625
BU19301407,1210
BU19301408,870
BU19301409,1440
BU19301410,1075
BU19301411,50
BU19301501,12320
BU19301502,1900
BU19301503,2665
BU19301504,12990
BU19301505,275
BU19301701,10
BU19301702,10
BU19301703,10
BU19301704,80
BU19301706,70
BU19301707,120
BU19301708,30
BU19302701,345
BU19302702,1185
BU19302703,100
BU19305001,1780
BU19305002,55
BU19310000,16740
BU19310001,4030
BU19310002,6930
BU19310003,2700
BU19310004,18265
BU19310005,7670
BU19310006,14105
BU19310007,9230
BU19310008,8385
BU19310009,10010
BU19310010,195
BU19310011,1100
BU19310100,22880
BU19310101,19260
BU19310102,8940
BU19310103,3965
BU19310104,75
BU19310105,13420
BU19310106,6630
BU19310107,1500
BU19310108,2975
BU19310109,400
BU19310200,41600
BU19310208,17940
BU19310209,2580
BU19310300,10320
BU19310400,8505
BU19310401,125
BU19310402,23030
BU19310403,2835
BU19310404,435
BU19310409,155
BU19310500,10680
BU19310501,1240
BU19310502,560
BU19310503,960
BU19310504,255
BU19310600,11830
BU19310700,10220
BU19310701,1425
BU19310800,4690
BU19310801,1650
BU19310802,420
BU19310803,160
BU19310804,170
BU19310805,2400
BU19310806,3150
BU19310807,7700
BU19310808,1240
BU19310809,425
BU19310810,4980
BU19311000,19575
BU19311001,960
BU19311002,1575
BU19311003,1320
BU19311004,240
BU19311005,2695
BU19311006,540
BU19311007,320
BU19311008,275
BU19311100,515
BU19311101,130
BU19311200,3695
BU19311201,4770
BU19311202,7830
BU19311203,105
BU19311204,6390
BU19311205,550
BU19400101,550
BU19400201,2070
BU19400301,12765
BU19400501,475
BU19400601,1040
BU19400701,680
BU19400702,280
BU19400801,135
BU19401101,125
BU19401102,865
BU19401301,1440
BU19401501,1225
BU19401601,1575
BU19401701,540
BU19401801,1000
BU19401901,6945
BU19401902,240
BU19401903,5640
BU19401904,1215
BU19401905,85
BU19401906,6945
BU19401907,2305
BU19401908,270
BU19401909,980
BU19401910,2605
BU19402001,80
BU19402101,3135
BU19402201,270
BU19402401,100
BU19402501,90
BU19402601,565
BU19402901,855
BU19403001,3770
BU19403101,2790
BU19403201,350
BU19403401,555
BU19403501,210
BU19403601,350
BU19403701,590
BU19403801,760
BU19403901,220
BU19404001,795
BU19404101,3340
BU19404201,1250
BU19404401,300
BU19404601,3020
BU19404701,1150
BU19404801,60
BU19405001,385
BU19420000,7275
BU19420001,8850
BU19420002,7650
BU19420003,6780
BU19420004,5825
BU19420005,5400
BU19420006,4475
BU19420007,5450
BU19420008,6630
BU19420100,5390
BU19420101,3150
BU19420102,6900
BU19420103,3570
BU19420104,5970
BU19420200,30
BU19420201,7770
BU19420202,5370
BU19420203,4680
BU19420204,9695
BU19420205,13160
BU19420206,14280
BU19420207,10440
BU19420208,6340
BU19420209,8120
BU19420300,5880
BU19420301,1890
BU19420302,7050
BU19420303,3700
BU19420304,4240
BU19420305,1635
BU19420306,1200
BU19420400,6225
BU19420401,20930
BU19420402,17350
BU19420403,6570
BU19420404,10890
BU19420408,920
BU19420410,1980
BU19420501,4485
BU19420502,11340
BU19420503,3570
BU19420504,75
BU19420506,4530
BU19420507,8970
BU19420508,15150
BU19420509,9990
BU19420510,14700
BU19420511,1620
BU19420512,3960
BU19420513,560
BU19420515,780
BU19420555,1775
BU19420565,3920
BU19420575,1580
BU19420585,4750
BU19450000,3400
BU19450001,2480
BU19450002,1400
BU19450003,20
BU19450100,4275
BU19450101,1520
BU19450102,510
BU19450200,6210
BU19450201,1440
BU19450300,3560
BU19450301,1920
BU19450400,1085
BU19450500,2920
BU19450501,4580
BU19450502,6480
BU19450503,5685
BU19450504,2160
BU19450505,2580
BU19450506,40
BU19450507,150
BU19450508,1030
BU19450509,250
BU19450510,5100
BU19450511,270
BU19450600,1480
BU19450601,240
BU19450700,3640
BU19450701,210
BU19450800,7800
BU19450801,35
BU19450802,925
BU19450900,8445
BU19450901,11700
BU19450902,180
BU19450903,570
BU19450904,120
BU19451000,12900
BU19451001,60
BU19451002,1825
BU19451100,380
BU19451200,1410
BU19480101,1710
BU19480103,960
BU19480201,6915
BU19480202,4515
BU19480203,1140
BU19480204,375
BU19480205,2160
BU19480206,885
BU19480207,870
BU19480208,500
BU19480209,170
BU19480210,3950
BU19480211,1455
BU19480212,7050
BU19480213,765
BU19480214,110
BU19480215,40
BU19480216,4230
BU19480217,4220
BU19480218,2805
BU19480219,3910
BU19480220,495
BU19480221,4035
BU19480222,660
BU19480223,2370
BU19480224,200
BU19480225,2535
BU19480226,3080
BU19480227,2800
BU19480228,1365
BU19480229,1465
BU19480301,560
BU19480302,995
BU19480303,1570
BU19480304,560
BU19480305,960
BU19480306,495
BU19480308,680
BU19480309,3900
BU19480311,2200
BU19480312,1265
BU19480313,675
BU19480314,2455
BU19480315,4170
BU19480316,595
BU19480317,1635
BU19480318,4020
BU19491500,80
BU19491501,515
BU19491600,675
BU19491601,255
BU19491602,2370
BU19491603,970
BU19491604,3290
BU19491605,3645
BU19491606,80
BU19491700,105
BU19491800,200
BU19491801,1300
BU19491802,1215
BU19491803,70
BU19491804,70
BU19491900,150
BU19491901,2130
BU19492000,90
BU19492001,2535
BU19492100,75
BU19492200,150
BU19492300,90
BU19492301,700
BU19492400,90
BU19492401,955
BU19492500,100
BU19492600,180
BU19492601,140
BU19492602,2460
BU19492603,2550
BU19492604,1090
BU19492700,60
BU19492800,400
BU19492801,1240
BU19492802,1360
BU19492803,2220
BU19492804,1260
BU19492806,120
BU19492807,5
BU19492811,1195
BU19492812,2610
BU19492814,430
BU19492900,270
BU19493100,90
BU19493101,640
BU19493200,410
BU19493201,1130
BU19493202,2220
BU19493300,120
BU19493400,350
BU19493401,1720
BU19493500,410
BU19493501,180
BU19493502,2920
BU19493503,2140
BU19493600,330
BU19493601,135
BU19493602,1320
BU19493603,1890
BU19493800,85
BU19493801,465
BU19494000,720
BU19494100,155
BU19494200,70
BU19494201,395
BU19494300,435
BU19494400,120
BU19494401,1455
BU19494402,95
BU19494500,210
BU19494600,170
BU19494700,105
BU19494701,450
BU19494800,860
BU19494801,3580
BU19494900,600
BU19494901,1770
BU19494902,1740
BU19495000,580
BU19495001,1665
BU19495100,520
BU19495200,390
BU19495300,130
BU19495301,1910
BU19495302,10
BU19495400,250
BU19495401,660
BU19495500,375
BU19500001,275
BU19500002,415
BU19500005,95
BU19500006,50
BU19500007,800
BU19500009,65
BU19500100,575
BU19500101,250
BU19500108,110
BU19500109,170
BU19500200,2000
BU19500201,840
BU19500204,125
BU19500206,70
BU19500207,240
BU19500208,320
BU19500209,165
BU19500403,225
BU19500508,285
BU19520101,6750
BU19520102,1890
BU19520103,710
BU19520104,1180
BU19520105,1410
BU19520106,1335
BU19520107,1680
BU19520201,3020
BU19520202,1340
BU19520203,2710
BU19520204,700
BU19520205,7050
BU19520206,5865
BU19520207,4830
BU19520208,3270
BU19520301,990
BU19520302,1500
BU19520303,1350
BU19520304,3200
BU19520305,20
BU19520306,140
BU19520401,3850
BU19520402,2790
BU19520403,2450
BU19520404,1090
BU19520405,3210
BU19520407,640
BU19520408,240
BU19520409,2415
BU19520502,70
BU19520601,1480
BU19520602,3940
BU19520603,1060
BU19520604,60
BU19520701,800
BU19520702,170
BU19520802,820
BU19520803,465
BU19520901,3030
BU19520903,10
BU19520904,795
BU19520905,645
BU19520906,40
BU19520907,630
BU19521001,2650
BU19521003,30
BU19521004,40
BU19521101,1450
BU19521102,150
BU19521103,60
BU19521202,300
BU19521203,90
BU19521301,3180
BU19521302,360
BU19521303,60
BU19521401,4360
BU19521402,90
BU19521501,14500
BU19521502,1775
BU19521503,30
BU19521601,780
BU19521602,630
BU19521603,715
BU19521604,1155
BU19521701,540
BU19521702,370
BU19521801,7545
BU19521802,6540
BU19521803,70
BU19521805,110
BU19521806,60
BU19521901,5010
BU19521902,410
BU19522001,3430
BU19522002,85
BU19522003,55
BU19522004,40
BU19522005,5
BU19522101,1465
BU19522102,240
BU19540000,27870
BU19540001,4260
BU19540002,5160
BU19540003,11165
BU19540009,780
BU19540100,8970
BU19540101,3300
BU19540102,75
BU19540103,6965
BU19540104,750
BU19540200,7830
BU19540201,2790
BU19540300,15650
BU19540301,1080
BU19540302,1515
BU19540400,11325
BU19540401,3925
BU19540402,625
BU19540500,9180
BU19540501,18000
BU19540502,5940
BU19540503,5950
BU19540504,1015
BU19540505,6090
BU19540509,1320
BU19540600,11900
BU19540601,24955
BU19540602,1050
BU19540603,6420
BU19550000,5080
BU19550001,3715
BU19550003,555
BU19550005,3550
BU19550007,245
BU19550008,705
BU19550009,265
BU19550010,2375
BU19550100,2440
BU19550101,1970
BU19550102,810
BU19550106,690
BU19550107,1040
BU19550108,2505
BU19550109,90
BU19550200,30930
BU19550201,34500
BU19550202,4200
BU19550203,1570
BU19550205,880
BU19550206,2525
BU19550207,7100
BU19550208,1680
BU19550209,3600
BU19590101,9450
BU19590102,7620
BU19590103,13265
BU19590104,8225
BU19590105,8100
BU19590106,13100
BU19590107,2485
BU19590191,320
BU19590192,900
BU19590193,560
BU19590194,1665
BU19590201,7980
BU19590202,5145
BU19590291,660
BU19590301,17900
BU19590391,300
BU19590392,175
BU19590401,14260
BU19590402,1440
BU19590491,810
BU19590492,125
BU19590501,2470
BU19590591,140
BU19590592,55
BU19590601,4440
BU19590602,12140
BU19590603,1500
BU19590691,520
BU19590701,5520
BU19590791,460
BU19590801,540
BU19590891,150
BU19590901,735
BU19590991,135
BU19591001,5980
BU19591002,195
BU19591091,315
BU19591101,5040
BU19591191,360
BU19591201,5800
BU19591202,6340
BU19591203,1040
BU19591291,940
BU19591292,1100
BU19591301,4860
BU19591302,1010
BU19591303,675
BU19591391,5
BU19591401,2265
BU19591402,2535
BU19591403,1055
BU19591491,715
BU19591501,305
BU19591591,130
BU19591601,675
BU19591791,40
BU19600001,1590
BU19600002,1085
BU19600003,2070
BU19600006,435
BU19600007,745
BU19600008,270
BU19600009,105
BU19600100,7340
BU19600101,800
BU19600102,570
BU19600103,795
BU19600106,240
BU19600107,340
BU19600108,380
BU19600109,450
BU19600200,1835
BU19600201,1165
BU19600202,2280
BU19600203,1140
BU19600207,380
BU19600208,150
BU19600209,370
BU19600301,5340
BU19600308,1400
BU19600309,780
BU19600400,900
BU19600500,2655
BU19600501,1060
BU19600502,1570
BU19600507,1080
BU19600508,500
BU19600509,235
BU19600600,3520
BU19600601,290
BU19600602,250
BU19600603,2250
BU19600604,850
BU19600606,280
BU19600607,110
BU19600608,1035
BU19600609,1455
BU19600700,2860
BU19600701,4000
BU19600702,510
BU19600707,735
BU19600709,280
BU19600800,3480
BU19600801,5565
BU19600802,20
BU19600809,705
BU19600901,1530
BU19600902,945
BU19600909,175
BU19601000,1935
BU19601009,510
BU19601100,11600
BU19601109,2450
BU19610101,360
BU19610201,175
BU19610202,910
BU19610301,600
BU19610302,2080
BU19610303,335
BU19610401,75
BU19610402,110
BU19610403,15
BU19610502,1035
BU19610503,460
BU19610504,180
BU19610601,315
BU19610602,415
BU19610701,8420
BU19610801,1040
BU19610802,490
BU19610803,360
BU19610901,590
BU19611001,160
BU19611002,110
BU19611003,185
BU19611101,1940
BU19611201,210
BU19611202,270
BU19611203,1020
BU19611301,1130
BU19611401,560
BU19611501,3475
BU19611601,1575
BU19611701,235
BU19611801,13995
BU19611901,25600
BU19611902,10530
BU19611903,15400
BU19611904,4900
BU19611905,225
BU19612001,405
BU19612002,320
BU19612101,17220
BU19612102,1815
BU19612103,7205
BU19612104,14450
BU19612105,12045
BU19612106,2080
BU19612201,17615
BU19612202,6660
BU19612203,8700
BU19612204,14495
BU19612205,3060
BU19612301,735
BU19612302,1140
BU19612401,3750
BU19612402,810
BU19612403,1640
BU19612404,1190
BU19612405,4350
BU19612406,1470
BU19612407,1720
BU19612408,10
BU19612501,2640
BU19612502,3390
BU19612503,2240
BU19612504,1545
BU19612505,2775
BU19612601,3900
BU19612602,2235
BU19612701,2070
BU19612702,5115
BU19612703,3030
BU19612801,420
BU19612901,2880
BU19613001,3510
BU19613101,2040
BU19613201,2130
BU19613301,640
BU19613401,10125
BU19613501,1150
BU19613502,1295
BU19613503,595
BU19613601,13455
BU19613602,9000
BU19613603,4005
BU19613701,4530
BU19613801,2225
BU19613901,135
BU19630000,11070
BU19630001,10710
BU19630002,19020
BU19630003,15030
BU19630004,14840
BU19630005,29670
BU19630006,7830
BU19630007,28920
BU19630050,780
BU19630051,750
BU19630100,13100
BU19630150,275
BU19630199,5790
BU19630200,12360
BU19630299,1280
BU19630300,5760
BU19630399,380
BU19630400,50645
BU19630499,175
BU19630500,14800
BU19630599,1830
BU19630600,24450
BU19630650,300
BU19630699,3285
BU19630700,41970
BU19630750,1110
BU19630799,10620
BU19630800,3510
BU19630899,635
BU19660101,510
BU19660103,2660
BU19660104,1185
BU19660105,115
BU19660106,640
BU19660201,1460
BU19660202,3330
BU19660203,2115
BU19660204,220
BU19660205,1000
BU19660206,270
BU19660207,375
BU19660301,540
BU19660302,230
BU19660303,710
BU19660304,1170
BU19660305,260
BU19660401,520
BU19660402,580
BU19660403,2780
BU19660501,1080
BU19660502,1650
BU19660503,4400
BU19660601,1140
BU19660602,5480
BU19660603,6700
BU19660604,3760
BU19660605,4380
BU19660606,7180
BU19660701,580
BU19660702,3600
BU19660703,320
BU19660704,1215
BU19660801,885
BU19660802,1740
BU19660803,3480
BU19660804,405
BU19660805,4200
BU19660806,7325
BU19660807,11940
BU19660808,8420
BU19660809,7360
BU19660810,1380
BU19660901,975
BU19660902,6000
BU19661001,1575
BU19661002,1740
BU19661003,1515
BU19661101,480
BU19661102,5080
BU19661201,1155
BU19661202,2640
BU19661203,5120
BU19661204,7060
BU19661205,4840
BU19661301,3825
BU19661302,2130
BU19661303,4190
BU19661304,4380
BU19661305,520
BU19661401,20
BU19690000,3470
BU19690001,1470
BU19690002,350
BU19690006,155
BU19690007,235
BU19690008,620
BU19690009,450
BU19690100,700
BU19690109,400
BU19690200,1070
BU19690201,550
BU19690202,980
BU19690209,1065
BU19690401,1420
BU19690402,7900
BU19690403,8390
BU19690404,330
BU19690408,30
BU19690409,2360
BU19690507,230
BU19690600,3230
BU19690601,4680
BU19690700,170
BU19690701,200
BU19690709,525
BU19690800,320
BU19690809,195
BU19690900,1830
BU19690909,380
BU19691000,795
BU19691009,140
BU19691102,650
BU19691103,980
BU19691105,195
BU19691106,450
BU19691108,210
BU19691109,850
BU19691208,245
BU19691300,3425
BU19691301,660
BU19691302,1360
BU19691309,1825
BU19691400,29820
BU19691401,4125
BU19691403,1425
BU19691409,3465
BU19691500,2445
BU19691502,270
BU19691503,500
BU19691600,3810
BU19691601,260
BU19691603,180
BU19691604,280
BU19691608,55
BU19691609,1050
BU19691700,6285
BU19691701,585
BU19691702,700
BU19691709,1030
BU19700000,2780
BU19700001,1085
BU19700002,3750
BU19700003,4830
BU19700004,195
BU19700005,1155
BU19700006,415
BU19700007,670
BU19700008,2520
BU19700009,2310
BU19700010,2820
BU19700011,75
BU19700101,80
BU19700103,50
BU19700104,240
BU19700105,375
BU19700107,60
BU19700108,35
BU19700109,180
BU19700200,610
BU19700201,445
BU19700202,80
BU19700208,480
BU19700209,90
BU19700603,75
BU19700604,220
BU19700605,615
BU19700702,65
BU19700703,65
BU19700900,4610
BU19700909,740
BU19701000,5350
BU19701001,520
BU19701002,210
BU19701003,85
BU19701004,270
BU19701005,255
BU19701006,120
BU19701008,400
BU19701009,420
BU19701100,10980
BU19701109,630
BU19701200,530
BU19701201,305
BU19701203,790
BU19701204,80
BU19701206,85
BU19701207,125
BU19701208,65
BU19701209,95
BU19701300,635
BU19701301,325
BU19701308,180
BU19701309,120
BU19701400,2865
BU19780101,5
BU19780104,2800
BU19780105,30
BU19780106,35
BU19780107,340
BU19780108,420
BU19780201,60
BU19780202,90
BU19780203,9240
BU19780204,30
BU19780205,1470
BU19780206,360
BU19780301,690
BU19780302,2190
BU19780303,400
BU19780304,840
BU19780305,165
BU19780307,375
BU19780308,210
BU19780309,240
BU19780401,820
BU19780402,2765
BU19780403,570
BU19780404,900
BU19780405,480
BU19780406,265
BU19780407,30
BU19780408,335
BU19780409,150
BU19780410,170
BU19780501,1280
BU19780502,2240
BU19780503,100
BU19780504,110
BU19780602,500
BU19780603,760
BU19780604,21720
BU19780607,925
BU19780609,1610
BU19780610,450
BU19780702,1830
BU19780703,100
BU19780704,95
BU19780705,295
BU19780706,285
BU19780801,260
BU19780802,4995
BU19780803,230
BU19780804,315
BU19780902,50
BU19780903,9685
BU19780904,440
BU19781002,670
BU19781003,5380
BU19781004,340
BU19781101,2490
BU19781102,600
BU19781103,10
BU19781104,90
BU19781105,270
BU19781106,840
BU19781201,63830
BU19781202,34760
BU19781203,240
BU19781204,3360
BU19781205,70
BU19781206,120
BU19781207,3360
BU19781301,5660
BU19781402,1100
BU19781403,15
BU19781405,210
BU19781406,3800
BU19781407,660
BU19781408,660
BU19781409,260
BU19781501,150
BU19781502,210
BU19781503,240
BU19781504,180
BU19781505,270
BU19781506,325
BU19781507,200
BU19781508,1060
BU19781510,825
BU19781601,1260
BU19781602,1425
BU19781603,6420
BU19781604,200
BU19781605,665
BU19781701,1115
BU19781704,30
BU19781705,440
BU19781801,4080
BU19781802,1380
BU19781803,14040
BU19781901,290
BU19782001,20
BU19782002,870
BU19782003,510
BU19790101,790
BU19790202,1025
BU19790203,1335
BU19790204,1030
BU19790205,135
BU19790221,5
BU19790306,610
BU19790307,980
BU19790309,160
BU19790410,475
BU19790411,1120
BU19790412,630
BU19790413,305
BU19790414,240
BU19790518,860
BU19790519,355
BU19790520,310
BU19790622,545
BU19790623,245
BU19790624,120
BU19790625,1555
BU19790626,2440
BU19790646,520
BU19790647,395
BU19790727,60
BU19790728,50
BU19790730,135
BU19790733,2700
BU19790734,320
BU19790735,735
BU19790736,435
BU19790737,2010
BU19790738,3480
BU19790739,1455
BU19790932,380
BU19790940,130
BU19790941,610
BU19790942,630
BU19790943,2640
BU19790944,5100
BU19790945,425
BU19790948,40
BU19791149,1405
BU19791150,760
BU19791151,550
BU19791252,60
BU19791254,260
BU19791255,1385
BU19791256,2650
BU19791257,220
BU19791359,1120
BU19791360,340
BU19791361,445
BU19791362,1180
BU19791363,955
BU19791364,435
BU19791465,75
BU19791467,50
BU19791468,10
BU19791469,290
BU19791570,65
BU19791572,40
